id,brand,brand_id,model,vehicle_type,variant,release_year,usable_battery_size,energy_consumption,ac_charger,dc_charger,charging_voltage,battery_size,range,consumption,_model_hash,url,status,error,updated_at,isFixingEmptyName,_manually_fixed_fields,nominal_battery_size,battery_type,type,_rescued_data
f1987e38-6616-4fe8-bdbd-6135f954caac,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,4 E-Tech 40kWh 120hp,car,,2025,40,{'average_consumption': 16.3},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 80, 'charging_curve': [{'percentage': 0, 'power': 80}, {'percentage': 50, 'power': 80}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 16}], 'is_default_charging_curve': False}",400,40,245,16.3,,,,,,,,,,,
86bc7a35-f05f-4ba1-b02a-502f8132abae,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Megane E-Tech EV40 130hp,car,,2022,40,{'average_consumption': 15.4},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 85, 'charging_curve': [{'percentage': 0, 'power': 85}, {'percentage': 50, 'power': 85}, {'percentage': 80, 'power': 42.5}, {'percentage': 100, 'power': 17}], 'is_default_charging_curve': False}",400,40,260,15.4,,,,,,,,,,,
79da8e71-f1fb-49d4-bbd9-0734a9388ab9,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Kangoo Grand E-Tech Electric,car,,2024,45,{'average_consumption': 20.5},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 80, 'charging_curve': [{'percentage': 0, 'power': 80}, {'percentage': 50, 'power': 80}, {'percentage': 80, 'power': 40}, {'percentage': 100, 'power': 16}], 'is_default_charging_curve': False}",400,45,220,20.5,,,,,,,,,,,
fdd890a5-96fd-4640-82dd-57f851c650cf,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe R90 Entry,car,,2017,23,{'average_consumption': 16.6},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,23.3,140,16.6,,,,,,,,,,,
b122370e-85a7-44c2-9531-9bec0a8f85f2,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Scenic E-Tech EV87 220hp,car,,2023,87,{'average_consumption': 18.1},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 50, 'power': 150}, {'percentage': 80, 'power': 75}, {'percentage': 100, 'power': 30}], 'is_default_charging_curve': False}",400,87,480,18.1,,,,,,,,,,,
3a5aec49-6b1c-49ad-9291-f14a78091b97,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe ZE50 R110,car,,2019,52,{'average_consumption': 16.5},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 46, 'charging_curve': [{'percentage': 0, 'power': 46}, {'percentage': 20, 'power': 46}, {'percentage': 40, 'power': 37}, {'percentage': 60, 'power': 28}, {'percentage': 80, 'power': 18}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,52,315,16.5,,,,,,,['charging_curve'],,,,
0df343c3-719e-479a-905e-d2f7f723b287,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe Q210,car,,2013,23,{'average_consumption': 17.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 43, 'charging_curve': [{'percentage': 0, 'power': 43}, {'percentage': 50, 'power': 43}, {'percentage': 80, 'power': 25.8}, {'percentage': 100, 'power': 12.9}], 'is_default_charging_curve': False}",400,,130,,,,,,,,,,,,
f86de6eb-6e47-4d87-8dfc-6a512118561e,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,Q210,2013,23,{'average_consumption': 17.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
09f87767-b93d-4f7a-a957-e5b4a1b07a45,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R240,2015,23,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 23.3}","{'ports': ['ccs'], 'max_power': 23.3, 'charging_curve': [{'percentage': 0, 'power': 23.3}, {'percentage': 70, 'power': 23.3}, {'percentage': 80, 'power': 16.31}, {'percentage': 100, 'power': 23.3}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
37378681-ea22-48bc-a376-1c3d9ba304ca,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe R90,car,Entry,2017,23,{'average_consumption': 16.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 100}, {'percentage': 50, 'power': 100}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
2491b711-0440-4a1a-ba06-2db17fe33b64,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Kangoo Maxi ZE,car,33,2017,31,{'average_consumption': 19.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 31}","{'ports': ['ccs'], 'max_power': 31, 'charging_curve': [{'percentage': 0, 'power': 31}, {'percentage': 20, 'power': 31}, {'percentage': 40, 'power': 25}, {'percentage': 60, 'power': 19}, {'percentage': 80, 'power': 12}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
748de479-af53-4598-bf8b-8fd40f82396f,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,Zoe,car,R110,2018,41,{'average_consumption': 16.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 41}","{'ports': ['ccs'], 'max_power': 41, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 20, 'power': 41}, {'percentage': 40, 'power': 33}, {'percentage': 60, 'power': 25}, {'percentage': 80, 'power': 16}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
11828f12-d7df-41a9-9b58-9367de77c5f0,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,q90,car,,2018,41,{'average_consumption': 16.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 41}","{'ports': ['ccs'], 'max_power': 41, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 20, 'power': 41}, {'percentage': 40, 'power': 33}, {'percentage': 60, 'power': 25}, {'percentage': 80, 'power': 16}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
96627666-aa94-4f54-b62b-bdd22ae9bc9a,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,r90,car,,2018,41,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 41}","{'ports': ['ccs'], 'max_power': 41, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 20, 'power': 41}, {'percentage': 40, 'power': 33}, {'percentage': 60, 'power': 25}, {'percentage': 80, 'power': 16}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
c6a4e887-c335-4e6e-9346-b9c6640ed11d,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,ze50 r110,car,,2019,52,{'average_consumption': 16.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 52, 'charging_curve': [{'percentage': 0, 'power': 52}, {'percentage': 50, 'power': 52}, {'percentage': 80, 'power': 31.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
323d844a-6845-426d-9afd-96b22c7c71f6,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,ze50 r135,car,,2019,52,{'average_consumption': 16.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 52, 'charging_curve': [{'percentage': 0, 'power': 52}, {'percentage': 50, 'power': 52}, {'percentage': 80, 'power': 31.2}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
b9c44745-45c7-4645-8cb2-73963b24af34,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,ze40 r110,car,,2019,41,{'average_consumption': 16.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 41}","{'ports': ['ccs'], 'max_power': 41, 'charging_curve': [{'percentage': 0, 'power': 41}, {'percentage': 20, 'power': 41}, {'percentage': 40, 'power': 33}, {'percentage': 60, 'power': 25}, {'percentage': 80, 'power': 16}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,,,,,,['charging_curve'],,,,
84abba88-8c4e-468e-852e-675d09d30497,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,electric,car,,2020,21,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 21.3}","{'ports': ['ccs'], 'max_power': 21.3, 'charging_curve': [{'percentage': 0, 'power': 21.3}, {'percentage': 70, 'power': 21.3}, {'percentage': 80, 'power': 14.91}, {'percentage': 100, 'power': 21.3}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
41a62864-722c-4ed2-9a9d-bd3caf40c4bc,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech ev60 220hp,car,,2022,60,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 60, 'charging_curve': [{'percentage': 0, 'power': 60}, {'percentage': 50, 'power': 60}, {'percentage': 80, 'power': 36}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
ec967c25-7eaf-4eb7-b829-690ed0870e3f,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech ev40 130hp,car,,2022,40,{'average_consumption': 15.4},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 40}","{'ports': ['ccs'], 'max_power': 40, 'charging_curve': [{'percentage': 0, 'power': 40}, {'percentage': 50, 'power': 40}, {'percentage': 80, 'power': 24}, {'percentage': 100, 'power': 40}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
05ce5fff-af21-4f9d-8a78-dd39b7e058b2,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech ev60 130hp,car,,2022,60,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 60, 'charging_curve': [{'percentage': 0, 'power': 60}, {'percentage': 50, 'power': 60}, {'percentage': 80, 'power': 36}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
5836781f-5412-4b04-955c-4a2cb4f0d32d,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech electric,car,,2022,45,{'average_consumption': 20},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 45, 'charging_curve': [{'percentage': 0, 'power': 45}, {'percentage': 50, 'power': 45}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': False}",400,,,,#NAME?,,,,,,,,,,
f4a87894-a919-4b16-995a-ec48a7da7dce,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,grand e-tech electric,car,,2024,45,{'average_consumption': 20.5},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 45, 'charging_curve': [{'percentage': 0, 'power': 45}, {'percentage': 50, 'power': 45}, {'percentage': 80, 'power': 27}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,f905av,,,,,,,,,,
206c5f4e-5c56-4771-ada7-9114084dfa59,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech ev60 170hp,car,,2023,60,{'average_consumption': 17.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 60, 'charging_curve': [{'percentage': 0, 'power': 60}, {'percentage': 50, 'power': 60}, {'percentage': 80, 'power': 36}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,clb1ul,,,,,,,,,,
743a943b-4182-4abd-a677-8446b835a7c5,Renault,c0d8a60c-34b8-44fe-8af7-9eeb62eedb4b,e-tech ev87 220hp,car,,2023,87,{'average_consumption': 18.1},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 87, 'charging_curve': [{'percentage': 0, 'power': 87}, {'percentage': 30, 'power': 87}, {'percentage': 60, 'power': 60.9}, {'percentage': 80, 'power': 34.8}, {'percentage': 100, 'power': 22}], 'is_default_charging_curve': False}",400,,,,e5h0gn,,,,,,,,,,
d8883554-35e1-4277-b0fb-45457c2cd65e,Rolls-Royce,7c6b5a44-3827-4160-8e7d-6c5433210a9f,Spectre,car,,2023,102,{'average_consumption': 21.9},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 22}","{'ports': ['ccs'], 'max_power': 102, 'charging_curve': [{'percentage': 0, 'power': 102}, {'percentage': 20, 'power': 102}, {'percentage': 40, 'power': 82}, {'percentage': 60, 'power': 61}, {'percentage': 80, 'power': 41}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,,,,https://ev-database.org/car/1765/Rolls-Royce-Spectre,pending,empty model name,1.74E+12,1,"['energy_consumption', 'charging_curve']",,,bev,
2eea1ef2-0fd1-481d-adee-68044666614e,SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,Mii Electric,car,CCS,2020,32,{'average_consumption': 16.6},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 34, 'charging_curve': [{'percentage': 0, 'power': 32}, {'percentage': 27, 'power': 34}, {'percentage': 80, 'power': 14}, {'percentage': 100, 'power': 7}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
a3a49de6-975e-47d4-afeb-90f21e6a6f50,SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,Mii Electric,car,,2020,32,{'average_consumption': 15.8},"{'ports': ['type2'], 'max_power': 11, 'usable_phases': 3}","{'ports': ['ccs'], 'max_power': 37, 'charging_curve': [{'percentage': 0, 'power': 37}, {'percentage': 50, 'power': 37}, {'percentage': 80, 'power': 22.2}, {'percentage': 100, 'power': 11.1}], 'is_default_charging_curve': False}",400,32.3,205,15.8,,,,,,,,,,,
ee5a4d7d-df8c-4ea3-9203-c2c22d6710d7,SEAT,91c527ff-aa74-4dbb-9091-36fb5ddd44b6,electric,car,,2020,32,{'average_consumption': 15.8},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 32.3}","{'ports': ['ccs'], 'max_power': 32.3, 'charging_curve': [{'percentage': 0, 'power': 32.3}, {'percentage': 50, 'power': 32.3}, {'percentage': 80, 'power': 19.38}, {'percentage': 100, 'power': 32.3}], 'is_default_charging_curve': False}",400,,,,a1h99s,,,,,,,,,,
06569dcf-5e95-4904-9f88-2ec179600764,Seres,6b5a4438-2716-405f-7d6c-5433210a9f8e,3,car,,2021,51,{'average_consumption': 19.6},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 6.6}","{'ports': ['ccs'], 'max_power': 51, 'charging_curve': [{'percentage': 0, 'power': 51}, {'percentage': 20, 'power': 51}, {'percentage': 40, 'power': 41}, {'percentage': 60, 'power': 31}, {'percentage': 80, 'power': 20}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",400,,260,,,https://ev-database.org/car/1804/Seres-3,pending,empty model name,1.74E+12,1,"['energy_consumption', 'charging_curve']",,,,
4d21bcc7-7bed-4f75-a3d8-40427b4f52c7,Silence,ac088c26-ad28-478a-9e9a-0a6c7f9eeb51,S04,microcar,,2023,11,{'average_consumption': 8.5},"{'ports': [], 'usable_phases': 1, 'max_power': 2.3}","{'ports': ['ccs'], 'max_power': 150, 'charging_curve': [{'percentage': 0, 'power': 150}, {'percentage': 20, 'power': 150}, {'percentage': 40, 'power': 120}, {'percentage': 60, 'power': 90}, {'percentage': 80, 'power': 60}, {'percentage': 100, 'power': 11}], 'is_default_charging_curve': True}",48,,,,,,,,,,,,,,
ffcd3116-4e17-49ff-a926-941c062643ea,Skoda,43763587-6999-406b-8843-28977e1b82c3,CITIGOe iV,car,CCS,2020,32,{'average_consumption': 16.6},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 34, 'charging_curve': [{'percentage': 0, 'power': 32}, {'percentage': 27, 'power': 34}, {'percentage': 80, 'power': 14}, {'percentage': 100, 'power': 7}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
b81a13b0-beca-447b-a6aa-11d0689c1773,Skoda,43763587-6999-406b-8843-28977e1b82c3,Elroq,car,50,2024,52,{'average_consumption': 16.5},"{'ports': [], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 145, 'charging_curve': [{'percentage': 0, 'power': 145}, {'percentage': 30, 'power': 145}, {'percentage': 60, 'power': 130.5}, {'percentage': 80, 'power': 72.5}, {'percentage': 100, 'power': 29}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
9930db05-3314-4b9d-b169-e9acca4324fc,Skoda,43763587-6999-406b-8843-28977e1b82c3,Elroq,car,60,2024,59,{'average_consumption': 17.1},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 165, 'charging_curve': [{'percentage': 0, 'power': 165}, {'percentage': 30, 'power': 165}, {'percentage': 60, 'power': 148.5}, {'percentage': 80, 'power': 82.5}, {'percentage': 100, 'power': 33}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
3568f6a2-06e9-437b-be27-e93f21e529b0,Skoda,43763587-6999-406b-8843-28977e1b82c3,Elroq,car,85,2024,77,{'average_consumption': 17.1},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 30, 'power': 175}, {'percentage': 60, 'power': 157.5}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
cdda9d0c-0c6b-400a-b2b3-ed69cdde18ac,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq,car,50,2024,52,{'average_consumption': 16.8},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 145, 'charging_curve': [{'percentage': 0, 'power': 145}, {'percentage': 30, 'power': 145}, {'percentage': 60, 'power': 130.5}, {'percentage': 80, 'power': 72.5}, {'percentage': 100, 'power': 29}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
8c8b6921-b0d7-41bd-8f45-fff68ed8b34a,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq,car,85,2023,77,{'average_consumption': 17.1},"{'ports': [], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 60, 'power': 121.5}, {'percentage': 80, 'power': 67.5}, {'percentage': 100, 'power': 27}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
93728022-b25a-4385-863b-efa610ca0f35,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq,car,85x,2023,77,{'average_consumption': 17.5},"{'ports': [], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 30, 'power': 175}, {'percentage': 60, 'power': 157.5}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
1f174522-5c12-4658-8fa9-70ec4a673327,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq,car,RS,2023,77,{'average_consumption': 17.7},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 30, 'power': 175}, {'percentage': 60, 'power': 157.5}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
6f6a1ab7-410c-4b5c-b887-e6bfb61f6811,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq Coupe,car,85,2023,77,{'average_consumption': 16},"{'ports': [], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 135, 'charging_curve': [{'percentage': 0, 'power': 135}, {'percentage': 30, 'power': 135}, {'percentage': 60, 'power': 121.5}, {'percentage': 80, 'power': 67.5}, {'percentage': 100, 'power': 27}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
a0da502a-5e68-4dc7-949d-754f397a7809,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq Coupe,car,85x,2023,77,{'average_consumption': 16.2},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 30, 'power': 175}, {'percentage': 60, 'power': 157.5}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
f3e34027-0e72-485a-9899-9186b4422371,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq Coupe,car,RS,2023,77,{'average_consumption': 16.7},"{'ports': ['type2'], 'usable_phases': 3, 'max_power': 11}","{'ports': ['ccs'], 'max_power': 175, 'charging_curve': [{'percentage': 0, 'power': 175}, {'percentage': 30, 'power': 175}, {'percentage': 60, 'power': 157.5}, {'percentage': 80, 'power': 87.5}, {'percentage': 100, 'power': 35}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
ff261470-8556-4051-afec-c049abd5fe6a,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq iV,car,55 kWh,2020,52,{'average_consumption': 18.7},"{'usable_phases': 2, 'ports': ['type2'], 'max_power': 7.2}","{'ports': ['ccs'], 'max_power': 50, 'charging_curve': [{'percentage': 0, 'power': 47.5}, {'percentage': 75, 'power': 50}, {'percentage': 100, 'power': 7.2}], 'is_default_charging_curve': True}",400,,,,,,,,,,,,,,
55ac0aaf-6bae-4a8e-ba50-4a9a7ab5b4af,Skoda,43763587-6999-406b-8843-28977e1b82c3,Enyaq iV,car,62 kWh 100 kW-DC,2020,58,{'average_consumption': 18.7},"{'usable_phases': 3, 'ports': ['type2'], 'max_power': 11}","{'ports': ['ccs'], 'max_power': 100, 'charging_curve': [{'percentage': 0, 'power': 90}, {'percentage': 5, 'power': 100}, {'percentage': 30, 'power': 100}, {'percentage': 50, 'power': 75}, {'percentage': 70, 'power': 50}, {'percentage': 80, 'power': 50}, {'percentage': 90, 'power': 25}, {'percentage': 100, 'power': 10}], 'is_default_charging_curve': False}",400,,,,,,,,,,,,,,
